,Month,month_DHI,month_GHI,month_clearsky_DHI,month_clearsky_GHI,min_cloud_type,max_cloud_type,ave_cloud_type,min_dew_point,max_dew_point,ave_dew_point,min_rel_humid,max_rel_humid,ave_rel_humid,min_wind_dir,max_wind_dir,ave_wind_dir,min_wind_speed,max_wind_speed,ave_wind_speed,min_temp,max_temp,ave_temp,year,state,city,country,lat,long,min_dew_point_F,max_dew_point_F,ave_dew_point_F,min_temp_F,max_temp_F,ave_temp_F,min_wind_speed_ft-s,max_wind_speed_ft-s,ave_wind_speed_ft-s
0,1,22693,50339,21965,86727,0,9,5.0,-15,11,-2.173387096774193,48.61,100.0,86.19223118279571,0.1,359.90000000000003,220.10255376344088,0.1,1.9,0.6985215053763442,-12,13,0.2311827956989247,2017,New Jersey,Paterson,United States,40.9147,-74.1628,5.0,52.0,28.087903225806453,10.0,55.0,32.41612903225806,0.3,6.2,2.291737295698925
1,2,31212,86085,26053,110807,0,9,4.0,-12,13,-0.9002976190476191,45.14,100.0,85.79690476190477,0.7000000000000001,357.40000000000003,237.16205357142857,0.2,2.6,0.8644345238095239,-9,19,1.5639880952380951,2017,New Jersey,Paterson,United States,40.9147,-74.1628,10.0,55.0,30.379464285714285,16.0,66.0,34.81517857142857,0.7,8.5,2.8360713630952383
2,3,41697,123561,44425,175007,0,9,4.0,-17,15,-2.6666666666666665,32.64,100.0,79.48228494623656,0.7000000000000001,359.6,227.48373655913977,0.1,2.5,0.8908602150537636,-12,18,1.1155913978494625,2017,New Jersey,Paterson,United States,40.9147,-74.1628,1.0,59.0,27.2,10.0,64.0,34.00806451612903,0.3,8.2,2.92276982795699
3,4,60487,139556,48194,204601,0,9,4.0,-2,18,7.552777777777778,39.72,100.0,86.55734722222222,0.9,359.5,202.72138888888887,0.0,1.1,0.4105555555555555,0,25,10.844444444444443,2017,New Jersey,Paterson,United States,40.9147,-74.1628,28.0,64.0,45.595,32.0,77.0,51.52,0.0,3.6,1.3469670888888887
4,5,77316,160582,53229,244687,0,9,4.0,1,22,10.118279569892474,40.3,100.0,85.18670698924731,0.2,357.0,183.99381720430108,0.0,1.0,0.3227150537634408,3,29,13.776881720430108,2017,New Jersey,Paterson,United States,40.9147,-74.1628,34.0,72.0,50.21290322580646,37.0,84.0,56.79838709677419,0.0,3.3,1.058776456989247
5,6,74170,189484,54235,245850,0,8,3.0,7,24,15.579166666666667,46.53,100.0,83.91977777777778,2.4000000000000004,358.0,210.81847222222223,0.0,0.9,0.2922222222222222,7,31,19.56111111111111,2017,New Jersey,Paterson,United States,40.9147,-74.1628,45.0,75.0,60.0425,45.0,88.0,67.21000000000001,0.0,3.0,0.9587343555555556
6,7,78003,185749,58394,242023,0,9,3.0,11,23,18.201612903225808,38.23,100.0,82.60575268817205,0.0,359.40000000000003,198.7610215053764,0.0,0.8,0.2681451612903225,14,32,22.577956989247312,2017,New Jersey,Paterson,United States,40.9147,-74.1628,52.0,73.0,64.76290322580645,57.0,90.0,72.64032258064516,0.0,2.6,0.8797413709677417
7,8,66186,171910,52547,216402,0,9,3.0,8,25,16.297043010752688,36.7,100.0,80.36896505376345,0.8,360.0,218.95403225806453,0.0,0.8,0.2716397849462365,12,31,21.166666666666668,2017,New Jersey,Paterson,United States,40.9147,-74.1628,46.0,77.0,61.33467741935484,54.0,88.0,70.1,0.0,2.6,0.8912066720430105
8,9,50926,136334,39259,170834,0,8,3.0,2,20,14.036111111111111,30.62,100.0,78.18220833333334,0.1,360.0,209.68194444444444,0.0,1.0,0.3,8,33,19.320833333333333,2017,New Jersey,Paterson,United States,40.9147,-74.1628,36.0,68.0,57.265,46.0,91.0,66.7775,0.0,3.3,0.984252
9,10,34655,101632,26524,132451,0,9,3.0,-3,23,9.946236559139784,24.21,100.0,77.56732526881721,0.5,357.6,215.7692204301076,0.0,1.0,0.3092741935483871,3,27,15.37768817204301,2017,New Jersey,Paterson,United States,40.9147,-74.1628,27.0,73.0,49.903225806451616,37.0,81.0,59.67983870967742,0.0,3.3,1.0146791451612902
10,11,24909,70605,21199,90759,0,9,3.0,-13,16,1.5666666666666669,30.93,100.0,82.37954166666667,0.9,359.6,195.83694444444444,0.0,1.0,0.2947222222222222,-5,21,5.079166666666667,2017,New Jersey,Paterson,United States,40.9147,-74.1628,9.0,61.0,34.82,23.0,70.0,41.1425,0.0,3.3,0.9669364555555556
11,12,23240,55171,22225,76401,0,9,4.0,-18,13,-4.26747311827957,42.02,100.0,78.50329301075269,1.0,359.8,234.4096774193549,0.0,1.4,0.4552419354838709,-13,13,-0.7231182795698925,2017,New Jersey,Paterson,United States,40.9147,-74.1628,-0.0,55.0,24.318548387096776,9.0,55.0,30.698387096774194,0.0,4.6,1.493575951612903
