,Month,month_DHI,month_GHI,month_clearsky_DHI,month_clearsky_GHI,min_cloud_type,max_cloud_type,ave_cloud_type,min_dew_point,max_dew_point,ave_dew_point,min_rel_humid,max_rel_humid,ave_rel_humid,min_wind_dir,max_wind_dir,ave_wind_dir,min_wind_speed,max_wind_speed,ave_wind_speed,min_temp,max_temp,ave_temp,year,state,city,country,lat,long,min_dew_point_F,max_dew_point_F,ave_dew_point_F,min_temp_F,max_temp_F,ave_temp_F,min_wind_speed_ft-s,max_wind_speed_ft-s,ave_wind_speed_ft-s
0,1,23185,50684,22208,97293,0,9,3.0,-17.6,16.0,-1.650268817204301,36.01,100.0,84.70004032258065,1,359,207.7983870967742,0.3,7.4,2.52983870967742,-11.9,17.5,0.8220430107526882,2020,Missouri,St. Louis,United States,38.627,-90.1994,0.0,61.0,29.02951612903226,11.0,64.0,33.47967741935484,1.0,24.3,8.299996032258067
1,2,29799,65514,25371,120338,0,9,4.0,-20.5,12.7,-1.751636904761905,37.89,100.0,82.14598214285714,0,359,215.59821428571428,0.3,6.800000000000001,2.7421130952380954,-15.8,17.2,1.1776785714285714,2020,Missouri,St. Louis,United States,38.627,-90.1994,-5.0,55.0,28.84705357142857,4.0,63.0,34.11982142857143,1.0,22.3,8.996434327380953
2,3,40337,93272,34707,179066,0,9,4.0,-4.5,21.700000000000003,5.80228494623656,38.8,100.0,82.15915322580646,1,357,180.8629032258065,0.2,6.4,2.631586021505377,-2.8000000000000003,23.700000000000003,9.004973118279569,2020,Missouri,St. Louis,United States,38.627,-90.1994,24.0,71.0,42.44411290322581,27.0,75.0,48.20895161290322,0.7,21.0,8.633812682795702
3,4,54859,152197,46198,213996,0,9,3.0,-7.2,21.1,7.214027777777778,34.45,100.0,77.43836111111112,3,358,220.2902777777778,0.2,7.300000000000001,2.5416666666666665,-2.7,29.1,11.515277777777778,2020,Missouri,St. Louis,United States,38.627,-90.1994,19.0,70.0,44.98525,27.0,84.0,52.7275,0.7,24.0,8.338801666666667
4,5,68357,160698,48609,248688,0,9,3.0,-0.7000000000000001,24.5,13.831317204301076,37.66,100.0,81.84735215053763,1,357,196.78091397849465,0.4,5.6000000000000005,2.1443548387096776,2.4000000000000004,29.200000000000003,17.33481182795699,2020,Missouri,St. Louis,United States,38.627,-90.1994,31.0,76.0,56.89637096774194,36.0,85.0,63.20266129032258,1.3,18.4,7.035285129032259
5,6,64358,205438,47574,248995,0,9,2.0,11.6,26.0,19.79138888888889,45.07,100.0,79.64715277777778,10,356,193.94444444444449,0.2,6.9,1.7954166666666669,13.7,33.0,23.887916666666666,2020,Missouri,St. Louis,United States,38.627,-90.1994,53.0,79.0,67.62450000000001,57.0,91.0,74.99825,0.7,22.6,5.890474816666667
6,7,65894,198280,51735,245255,0,9,2.0,17.1,26.6,22.851478494623656,45.72,100.0,83.2829435483871,3,359,170.875,0.3,4.3,1.476478494623656,18.8,33.300000000000004,26.191801075268817,2020,Missouri,St. Louis,United States,38.627,-90.1994,63.0,80.0,73.13266129032257,66.0,92.0,79.14524193548388,1.0,14.1,4.844089704301076
7,8,58642,181209,43102,223645,0,9,2.0,11.9,25.8,19.40967741935484,44.25,100.0,79.51729838709677,1,357,177.30913978494624,0.2,3.6,1.4021505376344086,13.9,33.5,23.516129032258064,2020,Missouri,St. Louis,United States,38.627,-90.1994,53.0,78.0,66.93741935483871,57.0,92.0,74.32903225806452,0.7,11.8,4.600231569892473
8,9,54356,143530,43621,176467,0,9,2.0,3.8,24.0,14.845694444444444,31.29,100.0,74.25616666666667,3,359,176.29444444444445,0.2,5.0,1.637916666666667,6.6000000000000005,32.2,20.19083333333333,2020,Missouri,St. Louis,United States,38.627,-90.1994,39.0,75.0,58.72225,44.0,90.0,68.3435,0.7,16.4,5.373742516666668
9,10,31588,92732,29399,141203,0,8,2.0,-7.2,19.4,6.884408602150538,18.8,100.0,71.36805107526882,1,359,191.2311827956989,0.3,6.0,2.116263440860215,0.4,30.700000000000003,12.845967741935484,2020,Missouri,St. Louis,United States,38.627,-90.1994,19.0,67.0,44.39193548387097,33.0,87.0,55.12274193548387,1.0,19.7,6.943121747311828
10,11,23613,77144,18796,102021,0,9,2.0,-8.3,19.200000000000003,4.465972222222222,26.06,100.0,77.12597222222222,4,356,208.875,0.3,6.300000000000001,2.4733333333333336,-4.800000000000001,24.4,8.720833333333333,2020,Missouri,St. Louis,United States,38.627,-90.1994,17.0,67.0,40.03875,23.0,76.0,47.6975,1.0,20.7,8.114610933333335
11,12,20839,59616,17688,87711,0,8,3.0,-18.9,12.9,-1.7116935483870968,37.81,100.0,79.43536290322581,0,359,211.3252688172043,0.3,6.4,2.2420698924731184,-11.9,17.400000000000002,1.7815860215053765,2020,Missouri,St. Louis,United States,38.627,-90.1994,-2.0,55.0,28.918951612903225,11.0,63.0,35.206854838709674,1.0,21.0,7.355872586021506
