,Month,month_DHI,month_GHI,month_clearsky_DHI,month_clearsky_GHI,min_cloud_type,max_cloud_type,ave_cloud_type,min_dew_point,max_dew_point,ave_dew_point,min_rel_humid,max_rel_humid,ave_rel_humid,min_wind_dir,max_wind_dir,ave_wind_dir,min_wind_speed,max_wind_speed,ave_wind_speed,min_temp,max_temp,ave_temp,year,state,city,country,lat,long,min_dew_point_F,max_dew_point_F,ave_dew_point_F,min_temp_F,max_temp_F,ave_temp_F,min_wind_speed_ft-s,max_wind_speed_ft-s,ave_wind_speed_ft-s
0,1,21612,59375,16990,85700,0,9,4.0,-20.4,13.4,-5.395295698924731,43.74,100.0,84.79427419354839,2,358,233.41801075268816,0.3,3.1,1.4004032258064518,-20.3,13.6,-3.0627688172043013,2018,Massachusetts,Boston,United States,42.3581,-71.0636,-5.0,56.0,22.288467741935484,-5.0,56.0,26.487016129032256,1.0,10.2,4.594498919354839
1,2,27516,67540,19333,108527,0,9,4.0,-16.400000000000002,15.0,-0.8450892857142857,39.73,100.0,86.05858630952382,7,359,228.30505952380952,0.3,2.5,1.236904761904762,-13.6,17.2,1.3767857142857145,2018,Massachusetts,Boston,United States,42.3581,-71.0636,2.0,59.0,30.478839285714287,8.0,63.0,34.47821428571429,1.0,8.2,4.058086619047619
2,3,44433,118093,28067,175467,0,9,4.0,-13.6,10.4,-1.2454301075268817,39.49,100.0,83.41190860215053,1,359,182.58736559139783,0.1,4.4,1.5811827956989248,-10.5,14.1,1.438709677419355,2018,Massachusetts,Boston,United States,42.3581,-71.0636,8.0,51.0,29.758225806451613,13.0,57.0,34.58967741935484,0.3,14.4,5.187607763440861
3,4,50552,128078,42688,208745,0,9,3.0,-8.6,12.7,2.1956944444444444,30.82,100.0,80.16520833333333,0,356,217.40277777777777,0.1,2.4000000000000004,0.8618055555555556,-3.3000000000000003,19.0,5.718055555555556,2018,Massachusetts,Boston,United States,42.3581,-71.0636,17.0,55.0,35.95225,26.0,66.0,42.2925,0.3,7.9,2.827446138888889
4,5,62902,171079,44517,246547,0,9,4.0,2.3000000000000003,20.1,11.581720430107524,40.55,100.0,81.87200268817205,4,358,181.4731182795699,0.1,1.4,0.5481182795698925,4.9,27.8,15.01263440860215,2018,Massachusetts,Boston,United States,42.3581,-71.0636,36.0,68.0,52.847096774193545,41.0,82.0,59.02274193548387,0.3,4.6,1.798288376344086
5,6,68649,171853,42600,252303,0,9,3.0,5.7,22.200000000000003,14.37611111111111,40.28,100.0,80.44313888888888,0,354,191.5305555555556,0.1,1.2000000000000002,0.5586111111111112,8.5,30.700000000000003,18.18013888888889,2018,Massachusetts,Boston,United States,42.3581,-71.0636,42.0,72.0,57.877,47.0,87.0,64.72425000000001,0.3,3.9,1.832713677777778
6,7,61045,208315,44217,248072,0,9,2.0,8.1,24.8,18.344758064516128,37.07,100.0,77.57909946236559,5,357,192.7029569892473,0.1,1.2000000000000002,0.4991935483870968,13.6,32.300000000000004,23.03212365591398,2018,Massachusetts,Boston,United States,42.3581,-71.0636,47.0,77.0,65.02056451612904,56.0,90.0,73.45782258064517,0.3,3.9,1.6377741612903227
7,8,57665,155594,44639,214553,0,9,3.0,10.5,23.8,19.65013440860216,36.95,100.0,81.24557795698925,4,348,188.2083333333333,0.1,1.2000000000000002,0.5423387096774194,14.7,34.0,23.50698924731183,2018,Massachusetts,Boston,United States,42.3581,-71.0636,51.0,75.0,67.37024193548388,58.0,93.0,74.31258064516129,0.3,3.9,1.7793265322580645
8,9,46608,105104,29593,170782,0,9,3.0,5.800000000000001,23.3,15.62263888888889,44.14,100.0,81.36843055555556,2,358,165.51527777777778,0.0,1.5,0.6793055555555556,9.8,33.1,19.258750000000003,2018,Massachusetts,Boston,United States,42.3581,-71.0636,42.0,74.0,60.12075,50.0,92.0,66.66575,0.0,4.9,2.228692838888889
9,10,28086,74541,22179,130664,0,9,3.0,-5.5,20.9,8.05994623655914,38.64,100.0,83.36022849462366,5,357,216.16129032258064,0.2,2.5,0.8817204301075269,-1.1,25.6,11.030376344086022,2018,Massachusetts,Boston,United States,42.3581,-71.0636,22.0,70.0,46.50790322580645,30.0,78.0,51.85467741935484,0.7,8.2,2.8927836559139783
10,11,19248,47636,16357,87808,0,9,4.0,-13.7,17.2,1.74125,41.64,100.0,85.08994444444444,3,352,217.9958333333333,0.1,2.3000000000000003,1.02875,-9.8,17.8,4.210555555555556,2018,Massachusetts,Boston,United States,42.3581,-71.0636,7.0,63.0,35.13425,14.0,64.0,39.579,0.3,7.5,3.3751641500000003
11,12,15642,55231,13468,73090,0,9,3.0,-17.400000000000002,14.3,-2.084543010752688,45.33,100.0,83.76530913978495,3,358,242.0483870967742,0.1,2.1,0.983467741935484,-16.0,14.4,0.5048387096774194,2018,Massachusetts,Boston,United States,42.3581,-71.0636,1.0,58.0,28.247822580645163,3.0,58.0,32.90870967741935,0.3,6.9,3.2266003064516133
